,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Services.PhoneService,Services.MultipleLines,Services.InternetService,Services.OnlineSecurity,Services.OnlineBackup,Services.DeviceProtection,Services.TechSupport,Services.StreamingTV,Services.StreamingMovies,predict
19616,id27963,Male,0,No,Yes,19.8070528692,Two year,['No'],Electronic check,79.0963477163,957.1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,0.0
19617,id27964,Male,0,No,No,34.698276252,Month-to-month,['No'],Electronic check,49.7298720564,5084.65,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,0.0
19618,id27965,Male,0,No,No,46.343532155,One year,['No'],Mailed check,50.1134382865,629.55,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,0.0
19619,id27966,Male,0,No,No,42.5625341994,Month-to-month,['Yes'],Mailed check,76.5932763716,510.8,Yes,No,No,Yes,No,No,No,No,No internet service,0.0
19620,id27967,Male,0,No,No,16.4301474065,One year,['Yes'],Credit card (automatic),66.2313983554,1413,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,0.0
19621,id27968,Male,0,Yes,No,48.3753179059,One year,['No'],Mailed check,84.261767546,235.1,Yes,No phone service,No,No,Yes,No,No internet service,Yes,No,0.0
19622,id27969,Female,0,Yes,No,28.1773021815,Month-to-month,['No'],Credit card (automatic),92.3286528219,2958.95,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,0.0
19623,id27970,Female,0,Yes,No,15.2012187664,Month-to-month,['Yes'],Mailed check,65.4001908572,830.85,Yes,No,No,Yes,No,No,No,No,Yes,0.0
19624,id27971,Female,0,Yes,Yes,49.0446635115,Month-to-month,['No'],Mailed check,50.4336459001,6603,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,Yes,0.0
19625,id27972,Male,0,No,No,34.1226330499,Month-to-month,['No'],Electronic check,71.3374753438,2929.75,Yes,Yes,DSL,No,No,No,Yes,Yes,No,0.0
19626,id27975,Male,0,Yes,No,19.1720938072,Two year,['Yes'],Electronic check,66.306819893,43.15,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No internet service,0.0
19627,id27976,Male,0,Yes,Yes,34.270355126,Two year,['Yes'],Electronic check,59.9374101287,1207,No,Yes,DSL,Yes,Yes,Yes,No internet service,No,Yes,0.0
19628,id27977,Female,0,No,No,42.6205515916,One year,['No'],Credit card (automatic),65.2941416199,3581.4,Yes,Yes,No,No,No,No,Yes,Yes,Yes,0.0
19629,id27978,Male,0,Yes,No,33.0336111517,Two year,['Yes'],Mailed check,64.9453609381,4226.7,No,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,0.0
19630,id27979,Female,0,No,Yes,41.0306120729,Month-to-month,['Yes'],Electronic check,86.2073502055,5985,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,0.0
19631,id27980,Female,1,Yes,No,54.2596899679,Two year,['No'],Bank transfer (automatic),84.0311723412,6470.1,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,0.0
19632,id27981,Female,0,No,No,9.7280045292,Month-to-month,['Yes'],Bank transfer (automatic),83.2647072892,186.3,Yes,No,No,Yes,No internet service,No,No,Yes,No,0.0
19633,id27982,Male,0,Yes,No,42.9763077662,Two year,['Yes'],Bank transfer (automatic),69.6585828671,740.3,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,0.0
19634,id27983,Male,0,Yes,No,26.5316648087,Two year,['No'],Mailed check,52.5983750092,78.65,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,0.0
19635,id27984,Male,1,Yes,No,24.9050306973,Month-to-month,['Yes'],Electronic check,59.196995803,1840.75,Yes,No,No,No internet service,No,Yes,No,Yes,Yes,0.0
19636,id27985,Female,0,No,No,27.3317293921,Month-to-month,['Yes'],Electronic check,58.5053928205,6869.7,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,0.0
19637,id27986,Female,1,No,No,24.9109405777,Month-to-month,['Yes'],Electronic check,69.1667409105,302.45,Yes,No,DSL,No internet service,No,No,No,Yes,No,0.0
19638,id27987,Male,1,Yes,No,21.0384299835,Month-to-month,['No'],Credit card (automatic),61.2283988744,6615.15,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,0.0
19639,id27988,Male,0,Yes,No,41.4489374136,Month-to-month,['No'],Bank transfer (automatic),72.0758175929,249.55,No,No,No,No,No,No internet service,Yes,No internet service,Yes,0.0
19640,id27989,Female,0,No,No,41.6089499053,Month-to-month,['No'],Mailed check,90.9758764924,335.65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0.0
19641,id27990,Female,0,No,No,16.1851922557,One year,['Yes'],Electronic check,63.2386043442,1396.9,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,0.0
19642,id27991,Female,0,Yes,No,26.1089194091,Month-to-month,['Yes'],Credit card (automatic),77.7932746848,583.3,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,0.0
19643,id27992,Female,0,Yes,Yes,43.0703373467,Month-to-month,['No'],Credit card (automatic),66.6416144121,827.45,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,0.0
19644,id27993,Male,0,Yes,No,50.7494878978,Month-to-month,['No'],Mailed check,54.5831920522,1245.6,Yes,No,No,No,Yes,Yes,No,No internet service,No internet service,0.0
19645,id27994,Female,0,No,No,48.2910303821,Two year,['No'],Electronic check,42.3139456451,1539.8,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,0.0
19646,id27995,Female,0,No,No,29.9311812049,Month-to-month,['Yes'],Mailed check,77.7210328529,45.2,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,0.0
19647,id27996,Female,0,No,No,56.444679243,Month-to-month,['Yes'],Mailed check,55.7242022447,1064.95,Yes,No,No,No internet service,Yes,Yes,No,No,No,0.0
19648,id27997,Female,0,Yes,No,35.5985401696,Month-to-month,['No'],Electronic check,40.7387057915,2146.5,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,0.0
19649,id27998,Male,0,Yes,Yes,51.9984374279,Month-to-month,['No'],Electronic check,49.4346960707,7379.8,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,0.0
19650,id28000,Male,0,No,Yes,61.5056679397,One year,['Yes'],Electronic check,55.9136265791,6311.2,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,0.0
19651,id28001,Female,0,Yes,Yes,16.4141625079,Two year,['Yes'],Mailed check,44.8137190655,3549.25,Yes,Yes,DSL,Yes,No,No,No,No,Yes,0.0
19652,id28002,Male,0,Yes,Yes,35.2434703214,Month-to-month,['No'],Credit card (automatic),71.8174785668,1704.95,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,0.0
19653,id28003,Male,0,No,No,27.552182008,Month-to-month,['Yes'],Mailed check,30.6987157321,6529.25,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,0.0
19654,id28004,Female,0,No,No,46.6372343968,Month-to-month,['No'],Electronic check,72.1586476657,2387.75,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No,0.0
19655,id28005,Female,0,No,No,23.0067342718,Two year,['No'],Bank transfer (automatic),52.2986018439,25.8,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,0.0
19656,id28006,Female,0,Yes,No,25.1282119357,Month-to-month,['Yes'],Credit card (automatic),89.505165293,181.8,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,0.0
19657,id28007,Male,0,No,Yes,31.0631273882,Month-to-month,['Yes'],Electronic check,51.7147663782,2220.1,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,0.0
19658,id28008,Female,0,No,No,51.359846038,Month-to-month,['Yes'],Bank transfer (automatic),56.4850009154,1020.2,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,0.0
19659,id28009,Female,0,No,No,43.1348253299,Month-to-month,['Yes'],Electronic check,72.7109861934,99.75,Yes,No,No,No internet service,Yes,No,No,Yes,No internet service,0.0
19660,id28010,Male,0,No,No,52.0147603159,Two year,['No'],Mailed check,71.97051035,5189.75,Yes,No,DSL,No,No,Yes,No,No,No,0.0
19661,id28011,Male,0,No,No,26.7873216237,One year,['No'],Bank transfer (automatic),65.9636359813,83.3,No,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,0.0
19662,id28012,Male,0,Yes,Yes,36.0006942714,Two year,['Yes'],Bank transfer (automatic),77.0105288251,2139.1,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,0.0
19663,id28013,Male,0,Yes,No,40.2226953574,Two year,['Yes'],Mailed check,74.4538209229,4527.45,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,0.0
19664,id28014,Male,0,No,No,52.6826011444,Month-to-month,['Yes'],Electronic check,100.3222764293,5357.75,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,Yes,0.0
19665,id28015,Female,0,No,No,20.8889760763,Month-to-month,['Yes'],Electronic check,18.5578714259,6241.35,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,0.0
19666,id28017,Female,0,Yes,Yes,41.6624989736,One year,['No'],Bank transfer (automatic),68.1276456196,1530.6,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,0.0
19667,id28018,Male,0,Yes,Yes,40.3256364737,Month-to-month,['Yes'],Credit card (automatic),65.0416221896,57.2,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,Yes,0.0
19668,id28019,Male,0,No,No,27.577924801,Two year,['No'],Mailed check,59.5725181558,102.45,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.0
19669,id28020,Male,0,No,No,35.8598823076,One year,['Yes'],Mailed check,57.4657716121,4964.7,Yes,No,No,No internet service,Yes,No,No internet service,No,No,0.0
19670,id28021,Female,0,Yes,Yes,34.8774228399,Month-to-month,['Yes'],Electronic check,92.2271155192,1537.85,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No internet service,0.0
19671,id28022,Male,0,No,Yes,46.6903846969,Two year,['Yes'],Bank transfer (automatic),55.6649680738,1460.65,No,No,DSL,No,No,No,No internet service,No,Yes,0.0
19672,id28023,Male,0,Yes,No,35.555198971,Two year,['Yes'],Electronic check,42.1185020149,6225.4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,0.0
19673,id28024,Male,0,No,No,20.023982069,One year,['No'],Mailed check,63.0288970683,2234.95,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,0.0
19674,id28025,Female,1,Yes,No,26.7029631765,Two year,['No'],Electronic check,44.6627512832,3263.6,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No,0.0
19675,id28026,Male,0,Yes,No,32.9280620664,Month-to-month,['No'],Mailed check,61.8428700323,5848.6,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,0.0
19676,id28027,Male,0,No,Yes,25.8934577079,One year,['No'],Electronic check,67.890906998,210.75,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,0.0
19677,id28028,Male,0,Yes,Yes,37.4053879854,Two year,['Yes'],Bank transfer (automatic),78.6901773047,5301.1,No,Yes,DSL,No internet service,No internet service,No,No,No,Yes,0.0
19678,id28029,Male,0,Yes,No,43.8042383071,Two year,['Yes'],Bank transfer (automatic),72.221923435,1137.05,No,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,0.0
19679,id28030,Male,0,Yes,No,30.8969511118,Two year,['Yes'],Credit card (automatic),37.4767750943,1840.75,Yes,Yes,DSL,Yes,No,No,No,No,No,0.0
19680,id28031,Female,0,Yes,No,24.3887148951,One year,['Yes'],Electronic check,55.6794725545,3956.7,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,0.0
19681,id28032,Female,0,Yes,Yes,27.2687170147,Month-to-month,['Yes'],Credit card (automatic),44.9410768486,162.15,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,0.0
19682,id28033,Male,0,Yes,No,31.8507766304,One year,['Yes'],Bank transfer (automatic),61.3851323282,3389.25,Yes,Yes,No,No,No internet service,No,No internet service,No,Yes,0.0
19683,id28034,Female,0,Yes,No,8.2631525125,One year,['Yes'],Credit card (automatic),88.5814127812,1234.8,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,0.0
19684,id28035,Female,0,No,No,32.9585761002,One year,['Yes'],Bank transfer (automatic),94.246574356,2440.25,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No,0.0
19685,id28036,Female,0,No,Yes,27.2407326302,Month-to-month,['Yes'],Credit card (automatic),29.3228305547,7015.9,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,0.0
19686,id28037,Male,0,No,No,29.0019679542,Month-to-month,['Yes'],Credit card (automatic),90.0316892573,659.35,Yes,No,No,No,No internet service,No internet service,No internet service,No,No internet service,0.0
19687,id28038,Male,0,Yes,No,24.637966351,Month-to-month,['No'],Credit card (automatic),86.08300606,3603.45,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,0.0
19688,id28039,Female,1,Yes,No,31.4399330463,Month-to-month,['Yes'],Electronic check,58.7317126879,1730.65,No,No,DSL,Yes,No,No,No,No,No internet service,0.0
19689,id28040,Male,1,Yes,No,35.6822832057,Two year,['No'],Credit card (automatic),68.8305406648,679.85,No,No,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,0.0
19690,id28041,Female,1,No,No,42.750480784,One year,['Yes'],Bank transfer (automatic),67.4659250057,2298.55,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,0.0
19691,id28042,Male,0,No,No,32.7061844581,Month-to-month,['Yes'],Electronic check,46.8615881317,1458.1,Yes,No,No,Yes,No,No internet service,No,Yes,No,0.0
19692,id28043,Female,0,No,No,34.7492606715,One year,['Yes'],Electronic check,96.921168018,42.7,Yes,Yes,DSL,No,No,Yes,No,No,Yes,0.0
19693,id28044,Male,0,No,No,39.6415724388,One year,['Yes'],Electronic check,63.206907786,5936.55,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,0.0
19694,id28045,Male,0,No,No,33.6628773102,Two year,['Yes'],Bank transfer (automatic),79.1810117013,331.9,Yes,No,No,No internet service,No,No,No,No internet service,Yes,0.0
19695,id28046,Female,0,Yes,Yes,30.7426383043,Month-to-month,['No'],Credit card (automatic),40.4258700498,637.4,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,0.0
19696,id28048,Female,0,Yes,No,28.7447752661,One year,['Yes'],Electronic check,87.2488488376,72,Yes,Yes,No,No internet service,Yes,No,No,No internet service,No,0.0
19697,id28049,Male,0,No,Yes,17.2474409408,One year,['Yes'],Bank transfer (automatic),61.0718698661,1476.25,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,0.0
19698,id28050,Female,1,No,No,31.7239471379,One year,['Yes'],Bank transfer (automatic),38.0212600296,1426.4,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,0.0
19699,id28051,Male,0,Yes,Yes,23.0289993806,One year,['Yes'],Bank transfer (automatic),87.8789121117,824.75,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,0.0
19700,id28053,Female,0,No,No,55.0797886749,Month-to-month,['Yes'],Credit card (automatic),90.1095929633,2427.1,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,0.0
19701,id28054,Male,0,Yes,No,45.7428414382,One year,['Yes'],Mailed check,87.357683386,77.15,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,0.0
19702,id28055,Male,0,Yes,No,48.5088555455,Two year,['Yes'],Credit card (automatic),73.9592889761,237.75,No,No,DSL,No,No internet service,Yes,Yes,No internet service,Yes,0.0
19703,id28056,Male,0,Yes,No,40.7734274395,One year,['No'],Bank transfer (automatic),46.6753181591,1122.4,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,0.0
19704,id28057,Male,0,Yes,Yes,33.2131203503,Month-to-month,['No'],Electronic check,84.5013953892,5070.4,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,0.0
19705,id28058,Male,1,Yes,No,22.9178635438,Month-to-month,['No'],Electronic check,92.4550219671,162.3,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,0.0
19706,id28059,Female,0,No,No,43.8132941616,One year,['Yes'],Bank transfer (automatic),50.7984894552,597,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,0.0
19707,id28060,Female,1,Yes,Yes,32.0156421423,Month-to-month,['No'],Mailed check,76.1975180414,244.75,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No internet service,0.0
19708,id28061,Male,0,No,No,23.330354366,Month-to-month,['No'],Credit card (automatic),72.8266720466,2379.1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,0.0
19709,id28062,Female,1,Yes,Yes,33.8267875,Two year,['No'],Credit card (automatic),67.4136073575,749.25,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,0.0
19710,id28063,Male,0,No,Yes,47.7209321567,One year,['Yes'],Electronic check,55.7862485557,218.5,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,0.0
19711,id28064,Male,0,No,No,22.7366286828,One year,['No'],Electronic check,70.40038011,351.55,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,0.0
19712,id28066,Male,0,Yes,Yes,41.8614522604,Month-to-month,['No'],Credit card (automatic),67.9143618845,79.15,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,0.0
19713,id28067,Male,0,No,Yes,39.650300395,Month-to-month,['Yes'],Mailed check,42.9976979348,2425.4,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No,0.0
19714,id28068,Female,0,No,No,29.1585935032,Month-to-month,['Yes'],Bank transfer (automatic),43.3939540241,2440.25,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,0.0
19715,id28069,Male,0,Yes,Yes,43.007913458,One year,['No'],Bank transfer (automatic),56.4471735467,418.25,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,0.0
19716,id28070,Female,0,No,Yes,38.8580600626,Month-to-month,['No'],Mailed check,58.7237219926,1335.2,Yes,No,No,No,No internet service,No internet service,No,Yes,No,0.0
19717,id28071,Female,0,Yes,No,20.4342429787,Month-to-month,['No'],Credit card (automatic),35.486182927,1778.5,No,Yes,No,No internet service,No,Yes,No,No internet service,Yes,0.0
19718,id28072,Female,1,No,No,13.6170608177,Two year,['Yes'],Electronic check,57.8577437769,1778.5,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,0.0
19719,id28073,Female,1,Yes,No,11.1826701996,Month-to-month,['No'],Mailed check,45.6548441443,80.95,No,No phone service,No,No internet service,No internet service,No,No,No,No,0.0
19720,id28074,Male,0,No,No,30.4456561805,Month-to-month,['No'],Mailed check,71.5939749675,169.05,Yes,No,DSL,No,No,No,No,No,No,0.0
19721,id28075,Male,0,Yes,No,15.7951098573,Month-to-month,['Yes'],Credit card (automatic),66.3853325757,2193.65,No,No,DSL,Yes,No,Yes,No internet service,No internet service,Yes,0.0
19722,id28076,Male,0,Yes,No,22.9221178735,Month-to-month,['No'],Bank transfer (automatic),73.4301999934,56,Yes,No,DSL,No,No,No,No internet service,No,No,0.0
19723,id28077,Male,0,No,No,17.5489111246,Month-to-month,['Yes'],Mailed check,58.4517164292,1513.6,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,0.0
19724,id28079,Female,1,Yes,No,33.6950776779,Two year,['No'],Credit card (automatic),66.2460367738,810.7,No,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,0.0
19725,id28080,Female,0,Yes,Yes,17.160342375,Two year,['Yes'],Bank transfer (automatic),33.7407129829,232.55,Yes,No,Fiber optic,No,No,No,No,No,No internet service,0.0
19726,id28081,Male,0,No,Yes,16.1571544198,One year,['Yes'],Credit card (automatic),44.0373028428,1031.4,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,0.0
19727,id28082,Female,0,No,No,27.1541402854,Two year,['No'],Mailed check,74.9389244694,1765.95,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,Yes,0.0
19728,id28083,Female,0,No,No,24.1595210856,Month-to-month,['No'],Mailed check,85.9720888761,99.45,No,No,DSL,No,No,No,Yes,No,Yes,0.0
19729,id28084,Female,0,No,No,39.7685156301,Month-to-month,['No'],Mailed check,33.316541902,422.3,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,0.0
19730,id28085,Female,0,Yes,No,15.5927915677,Month-to-month,['Yes'],Electronic check,64.8434620684,3566.7,Yes,No,No,No,No internet service,No,Yes,Yes,No,0.0
19731,id28086,Male,0,Yes,No,20.6177321128,One year,['Yes'],Electronic check,26.0407964,3625.2,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,0.0
19732,id28087,Female,0,No,No,35.4673923918,One year,['No'],Credit card (automatic),70.9647165795,1889.5,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,0.0
19733,id28088,Female,0,Yes,No,28.2538792375,Two year,['No'],Credit card (automatic),34.4442656954,583,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,0.0
19734,id28089,Female,1,No,Yes,26.5585677864,Month-to-month,['Yes'],Electronic check,70.2846897066,1975.85,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,0.0
19735,id28091,Male,0,Yes,No,24.4210868729,Two year,['Yes'],Electronic check,85.6403696202,6152.4,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,0.0
19736,id28092,Female,0,No,Yes,41.9210251123,Two year,['Yes'],Electronic check,51.3503224087,7624.2,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,0.0
19737,id28093,Female,1,No,No,50.2274725124,Month-to-month,['Yes'],Bank transfer (automatic),76.5795578978,330.6,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,0.0
19738,id28094,Male,0,No,Yes,9.1213466717,Two year,['Yes'],Credit card (automatic),87.9186749107,1474.35,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,0.0
19739,id28095,Male,1,Yes,No,42.9557272514,Month-to-month,['Yes'],Bank transfer (automatic),41.5822400378,533.05,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,0.0
19740,id28096,Female,1,Yes,No,16.3679320891,Two year,['No'],Mailed check,48.9554556516,272.15,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,0.0
19741,id28097,Female,0,No,No,16.2821653048,One year,['No'],Mailed check,76.3191554842,1899.65,Yes,No phone service,DSL,No,No,No internet service,No,Yes,Yes,0.0
19742,id28098,Male,0,No,No,31.683847707,One year,['Yes'],Electronic check,69.7457769093,8071.05,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,0.0
19743,id28099,Male,1,Yes,No,17.6411588794,One year,['Yes'],Mailed check,45.1456177753,6236.75,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,0.0
19744,id28100,Female,0,No,No,27.9372940314,Month-to-month,['Yes'],Mailed check,52.7059817374,1815,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,0.0
19745,id28101,Male,0,Yes,No,32.8478347702,One year,['No'],Credit card (automatic),71.4668906876,60.65,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,0.0
19746,id28102,Female,0,Yes,No,40.2868358924,Two year,['No'],Credit card (automatic),39.7211893602,6283.3,Yes,No,No,No,Yes,No,No internet service,Yes,No,0.0
19747,id28103,Male,0,Yes,Yes,28.4345943366,Two year,['No'],Bank transfer (automatic),61.8934981277,86,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,0.0
19748,id28104,Female,0,Yes,Yes,23.7060797265,Two year,['Yes'],Electronic check,69.4466040718,3487.95,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,Yes,0.0
19749,id28106,Female,0,Yes,No,53.3458193292,Month-to-month,['Yes'],Credit card (automatic),41.2963955785,1565.7,Yes,Yes,No,No,No internet service,Yes,No,No,No,0.0
19750,id28109,Female,0,No,No,28.6526840359,Two year,['No'],Electronic check,58.3275025889,1120.3,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,0.0
19751,id28110,Female,0,Yes,No,17.1854572899,Month-to-month,['No'],Mailed check,72.2546148084,6688.95,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0.0
19752,id28111,Male,0,Yes,No,41.5558237094,One year,['No'],Electronic check,84.4598694398,1191.2,Yes,No,No,No,No,Yes,No,No,Yes,0.0
19753,id28112,Male,0,No,No,36.3699633547,One year,['No'],Mailed check,88.8570227012,370.65,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,0.0
19754,id28113,Female,0,No,No,34.2525856133,One year,['Yes'],Bank transfer (automatic),109.5832446745,5125.5,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,0.0
19755,id28114,Male,0,No,No,32.1972007318,Month-to-month,['Yes'],Credit card (automatic),49.6643277713,3650.35,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No,0.0
19756,id28115,Female,0,No,Yes,30.8229625567,One year,['Yes'],Mailed check,68.0968620053,3871.85,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,0.0
19757,id28116,Female,0,Yes,No,59.3483352977,Two year,['No'],Bank transfer (automatic),85.6842637983,443.9,Yes,No phone service,No,Yes,No,No,No,Yes,Yes,0.0
19758,id28117,Female,0,Yes,No,53.2237030913,Month-to-month,['Yes'],Mailed check,77.7162138858,946.95,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,0.0
19759,id28118,Male,0,No,Yes,25.158309997,Month-to-month,['Yes'],Mailed check,24.4361117795,4448.8,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,0.0
19760,id28119,Male,0,Yes,Yes,41.2328110734,Month-to-month,['Yes'],Mailed check,83.7253079352,2460.15,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,0.0
19761,id28120,Male,0,No,No,11.9736864401,Two year,['Yes'],Electronic check,51.8338498795,878.35,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,0.0
19762,id28121,Female,1,No,No,46.7215712976,Month-to-month,['Yes'],Bank transfer (automatic),56.6392712158,820.5,Yes,Yes,No,No internet service,Yes,No internet service,No,No,Yes,0.0
19763,id28122,Female,0,No,Yes,40.9485552425,Month-to-month,['Yes'],Credit card (automatic),75.2213515755,697.25,Yes,No,DSL,Yes,No internet service,No,Yes,No,Yes,0.0
19764,id28123,Female,0,No,No,35.1897283025,Month-to-month,['No'],Electronic check,32.2518752055,1358.85,Yes,Yes,DSL,No,No,No,Yes,No,Yes,0.0
19765,id28124,Female,0,No,No,14.1013378656,One year,['No'],Electronic check,64.5907394243,202.25,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No internet service,0.0
19766,id28125,Female,0,Yes,No,41.4426066722,One year,['Yes'],Electronic check,50.874039524,880.05,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,0.0
19767,id28126,Female,0,Yes,No,28.6431324848,Month-to-month,['No'],Bank transfer (automatic),61.4986530301,1943.2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,0.0
19768,id28127,Female,0,No,No,27.6482767029,Month-to-month,['No'],Credit card (automatic),68.3954996928,417.5,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,0.0
19769,id28129,Male,0,No,No,11.9160806303,One year,['Yes'],Bank transfer (automatic),76.40464435,692.55,Yes,Yes,No,Yes,No internet service,No,Yes,No,No,0.0
